Time,Value
75.475475,-9.782612
75.575576,-9.781827
75.675676,-9.781039
75.775776,-9.780247
75.875876,-9.779452
75.975976,-9.778654
76.076076,-9.777852
76.176176,-9.777047
76.276276,-9.776238
76.376376,-9.775426
76.476476,-9.774611
76.576577,-9.773792
76.676677,-9.772969
76.776777,-9.772143
76.876877,-9.771314
76.976977,-9.770481
77.077077,-9.769645
77.177177,-9.768806
77.277277,-9.767963
77.377377,-9.767116
77.477477,-9.766267
77.577578,-9.765413
77.677678,-9.764557
77.777778,-9.763697
77.877878,-9.762833
77.977978,-9.761967
78.078078,-9.761097
78.178178,-9.760223
78.278278,-9.759347
78.378378,-9.758467
78.478478,-9.757584
78.578579,-9.756698
78.678679,-9.755808
78.778779,-9.754915
78.878879,-9.754020
78.978979,-9.753121
79.079079,-9.752219
79.179179,-9.751314
79.279279,-9.750406
79.379379,-9.749495
79.479479,-9.748581
79.579580,-9.747665
79.679680,-9.746745
79.779780,-9.745823
79.879880,-9.744898
79.979980,-9.743971
80.080080,-9.743040
80.180180,-9.742108
80.280280,-9.741172
80.380380,-9.740235
80.480480,-9.739295
80.580581,-9.738352
80.680681,-9.737407
80.780781,-9.736461
80.880881,-9.735512
80.980981,-9.734560
81.081081,-9.733607
81.181181,-9.732652
81.281281,-9.731695
81.381381,-9.730737
81.481481,-9.729777
81.581582,-9.728815
81.681682,-9.727851
81.781782,-9.726886
81.881882,-9.725920
81.981982,-9.724953
82.082082,-9.723984
82.182182,-9.723014
82.282282,-9.722044
82.382382,-9.721072
82.482482,-9.720100
82.582583,-9.719127
82.682683,-9.718153
82.782783,-9.717179
82.882883,-9.716205
82.982983,-9.715230
83.083083,-9.714256
83.183183,-9.713281
83.283283,-9.712306
83.383383,-9.711332
83.483483,-9.710358
83.583584,-9.709385
83.683684,-9.708412
83.783784,-9.707440
83.883884,-9.706468
83.983984,-9.705498
84.084084,-9.704529
84.184184,-9.703562
84.284284,-9.702595
84.384384,-9.701631
84.484484,-9.700668
84.584585,-9.699707
84.684685,-9.698748
84.784785,-9.697791
84.884885,-9.696837
84.984985,-9.695885
85.085085,-9.694936
85.185185,-9.693990
85.285285,-9.693047
85.385385,-9.692107
85.485485,-9.691170
85.585586,-9.690237
85.685686,-9.689308
85.785786,-9.688383
85.885886,-9.687462
85.985986,-9.686545
86.086086,-9.685633
86.186186,-9.684725
86.286286,-9.683822
86.386386,-9.682925
86.486486,-9.682033
86.586587,-9.681146
86.686687,-9.680265
86.786787,-9.679390
86.886887,-9.678521
86.986987,-9.677658
87.087087,-9.676803
87.187187,-9.675954
87.287287,-9.675112
87.387387,-9.674277
